dataset,filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,val_accuracy,precision,recall,f1,epochs_used,method
Haaglanden,128,4,96,0.2,0.001,16,1.1337324380874634,0.50546875,0.5096270167800073,0.5025946192207018,0.4924027365721971,4,Tabu Search
Haaglanden,128,4,96,0.2,0.0005,32,1.1294581890106201,0.5265625,0.49261284200640487,0.5194789472899176,0.4790615786258076,4,Tabu Search
Haaglanden,96,4,128,0.2,0.0005,16,1.11740243434906,0.528125,0.5074618200202994,0.5248971893229456,0.48098810359413974,4,Tabu Search
Haaglanden,128,3,128,0.2,0.0005,16,1.1673425436019897,0.51015625,0.5042922298912988,0.5065441903737373,0.4782171951650141,4,Tabu Search
Haaglanden,128,5,128,0.2,0.0005,16,1.0813392400741577,0.528125,0.5197979006363025,0.5275816381929097,0.5180796529839076,4,Tabu Search
Haaglanden,128,4,128,0.1,0.0005,16,1.062945008277893,0.53125,0.5070354688499527,0.5291039015489875,0.513579454850823,4,Tabu Search
Haaglanden,128,4,128,0.3,0.0005,16,1.1218535900115967,0.51640625,0.5040275212290831,0.5122474270070605,0.5010219418949979,4,Tabu Search
Haaglanden,128,4,128,0.2,0.0001,16,1.1632394790649414,0.49765625,0.44883145104116046,0.49418950231050135,0.45160951336101895,4,Tabu Search
Haaglanden,128,4,128,0.2,0.001,16,1.194648265838623,0.48125,0.4722387168200477,0.4785995312316387,0.4587264197271301,4,Tabu Search
Haaglanden,128,4,128,0.2,0.0005,32,1.259866714477539,0.48046875,0.43058519487567015,0.4787596440062865,0.418060862009286,4,Tabu Search
Haaglanden,96,4,128,0.1,0.0005,16,1.1064695119857788,0.54765625,0.5286127833792079,0.5453727804800982,0.5342416335267737,4,Tabu Search
Haaglanden,128,3,128,0.1,0.0005,16,1.1765639781951904,0.49453125,0.4887137485239097,0.4918183215760723,0.4893476797327988,4,Tabu Search
Haaglanden,128,5,128,0.1,0.0005,16,1.1803566217422485,0.51015625,0.46218691293372044,0.5065174520214059,0.44430301614548345,4,Tabu Search
Haaglanden,128,4,96,0.1,0.0005,16,1.103500485420227,0.5390625,0.5155424087674808,0.5304054207518497,0.5094631028438122,4,Tabu Search
Haaglanden,128,4,128,0.1,0.0001,16,1.1603548526763916,0.5078125,0.469159898971081,0.5095239653216307,0.47389128233712563,4,Tabu Search
Haaglanden,128,4,128,0.1,0.001,16,1.1861711740493774,0.4953125,0.5018921747549895,0.490712553001997,0.48881355288870826,4,Tabu Search
Haaglanden,128,4,128,0.1,0.0005,32,1.1479644775390625,0.50625,0.4588787384536772,0.5034942487898431,0.4615340274679135,4,Tabu Search
Haaglanden,96,4,96,0.1,0.0005,16,1.0843255519866943,0.52734375,0.5271909137283461,0.5296129283903854,0.5175058829614623,4,Tabu Search
