filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,method
32,2,64,0.3,0.0001,32,920.3507080078125,Grid Search
32,2,64,0.3,0.0001,64,951.1798095703125,Grid Search
32,2,64,0.5,0.01,16,23.492502212524414,Grid Search
32,2,64,0.5,0.01,32,23.621013641357422,Grid Search
32,2,64,0.5,0.01,64,23.358247756958008,Grid Search
32,2,64,0.5,0.001,16,23.670454025268555,Grid Search
32,2,64,0.5,0.001,32,173.0691680908203,Grid Search
32,2,64,0.5,0.001,64,694.2152099609375,Grid Search
32,2,64,0.5,0.0001,16,921.7565307617188,Grid Search
32,2,64,0.5,0.0001,32,979.000244140625,Grid Search
32,2,64,0.5,0.0001,64,1008.8954467773438,Grid Search
32,5,32,0.1,0.01,16,23.778322219848633,Grid Search
32,5,32,0.1,0.01,32,23.779319763183594,Grid Search
32,5,32,0.1,0.01,64,23.790468215942383,Grid Search
32,5,32,0.1,0.001,16,28.46259117126465,Grid Search
32,5,32,0.1,0.001,32,575.5366821289062,Grid Search
32,5,32,0.1,0.001,64,710.9779663085938,Grid Search
32,5,32,0.1,0.0001,16,927.453857421875,Grid Search
32,5,32,0.1,0.0001,32,948.74609375,Grid Search
32,5,32,0.1,0.0001,64,902.4437866210938,Grid Search
32,5,32,0.3,0.01,16,22.388797760009766,Grid Search
32,5,32,0.3,0.01,32,23.431936264038086,Grid Search
32,5,32,0.3,0.01,64,23.87477684020996,Grid Search
32,5,32,0.3,0.001,16,23.51880645751953,Grid Search
32,5,32,0.3,0.001,32,337.0026550292969,Grid Search
32,5,32,0.3,0.001,64,834.8267822265625,Grid Search
32,5,32,0.3,0.0001,16,994.5285034179688,Grid Search
32,5,32,0.3,0.0001,32,990.27197265625,Grid Search
32,5,32,0.3,0.0001,64,1003.4383544921875,Grid Search
32,5,32,0.5,0.01,16,22.772859573364258,Grid Search
32,5,32,0.5,0.01,32,22.812217712402344,Grid Search
32,5,32,0.5,0.01,64,24.360733032226562,Grid Search
32,5,32,0.5,0.001,16,25.435302734375,Grid Search
32,5,32,0.5,0.001,32,581.8197021484375,Grid Search
32,5,32,0.5,0.001,64,696.1983642578125,Grid Search
32,5,32,0.5,0.0001,16,987.1270141601562,Grid Search
32,5,32,0.5,0.0001,32,989.5215454101562,Grid Search
32,5,32,0.5,0.0001,64,1005.8571166992188,Grid Search
32,5,64,0.1,0.01,16,23.78044891357422,Grid Search
32,5,64,0.1,0.01,32,23.78423500061035,Grid Search
32,5,64,0.1,0.01,64,23.39451789855957,Grid Search
32,5,64,0.1,0.001,16,24.87873649597168,Grid Search
32,5,64,0.1,0.001,32,33.27750778198242,Grid Search
32,5,64,0.1,0.001,64,676.5360717773438,Grid Search
32,5,64,0.1,0.0001,16,874.9774780273438,Grid Search
32,5,64,0.1,0.0001,32,907.1751708984375,Grid Search
32,5,64,0.1,0.0001,64,986.0297241210938,Grid Search
32,5,64,0.3,0.01,16,22.968442916870117,Grid Search
32,5,64,0.3,0.01,32,23.778465270996094,Grid Search
32,5,64,0.3,0.01,64,24.022052764892578,Grid Search
32,5,64,0.3,0.001,16,23.42627716064453,Grid Search
32,5,64,0.3,0.001,32,78.77208709716797,Grid Search
32,5,64,0.3,0.001,64,559.6336669921875,Grid Search
32,5,64,0.3,0.0001,16,884.1884155273438,Grid Search
32,5,64,0.3,0.0001,32,901.3355712890625,Grid Search
32,5,64,0.3,0.0001,64,954.7042846679688,Grid Search
32,5,64,0.5,0.01,16,21.707735061645508,Grid Search
32,5,64,0.5,0.01,32,23.23151206970215,Grid Search
32,5,64,0.5,0.01,64,23.275354385375977,Grid Search
32,5,64,0.5,0.001,16,24.819875717163086,Grid Search
32,5,64,0.5,0.001,32,63.54153060913086,Grid Search
32,5,64,0.5,0.001,64,673.8443603515625,Grid Search
32,5,64,0.5,0.0001,16,892.8984985351562,Grid Search
32,5,64,0.5,0.0001,32,942.6644897460938,Grid Search
32,5,64,0.5,0.0001,64,950.4232788085938,Grid Search
64,1,32,0.1,0.01,16,22.701383590698242,Grid Search
64,1,32,0.1,0.01,32,23.77854347229004,Grid Search
64,1,32,0.1,0.01,64,25.082717895507812,Grid Search
64,1,32,0.1,0.001,16,29.58686637878418,Grid Search
64,1,32,0.1,0.001,32,348.6025085449219,Grid Search
64,1,32,0.1,0.001,64,695.8327026367188,Grid Search
