dataset,filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,val_accuracy,precision,recall,f1,epochs_used,method
Haaglanden,42,2,78,0.10661805839020347,0.009442675744395865,27,1.3579658269882202,0.3890625,0.30983897779780645,0.39328236608643286,0.32794474535507534,4,PSO
Haaglanden,46,4,64,0.264157704909115,0.002398134221529543,49,1.4356610774993896,0.41328125,0.4198754662477791,0.42038682193822136,0.31278351799386467,4,PSO
Haaglanden,39,4,78,0.17769388774751685,0.0076954377040577985,35,1.2286657094955444,0.50390625,0.4817186183690471,0.4987517146510495,0.45218148334296104,4,PSO
Haaglanden,85,4,94,0.39479030184394137,0.00834277022873788,36,1.4023613929748535,0.35703125,0.4357562139072496,0.3558194330894218,0.35888778621347833,4,PSO
Haaglanden,40,4,67,0.15533002616414524,0.0015158953218986488,36,1.2400619983673096,0.4796875,0.4202414465301235,0.477332775225332,0.41498233424928255,4,PSO
Haaglanden,74,3,78,0.46992695697041703,0.0023088069177341617,41,1.366025686264038,0.4203125,0.38652568495391265,0.4177900987289716,0.34799130687599206,4,PSO
Haaglanden,40,4,82,0.11346819889278817,0.006307246246475269,35,1.335900068283081,0.425,0.4391534888694143,0.4156460737306727,0.3700642062174307,4,PSO
Haaglanden,40,3,67,0.10617818880190102,0.006249707530879073,39,1.2731975317001343,0.4328125,0.44723182043189047,0.4422956957926206,0.40828162991809214,4,PSO
Haaglanden,49,2,84,0.24264949862956223,0.004552319315257145,53,1.6488797664642334,0.17890625,0.18632377699391672,0.18939330048907055,0.14283782332657952,4,PSO
Haaglanden,59,4,60,0.17406670216152648,0.0007648203911170225,39,1.218030333518982,0.4765625,0.43816652721087557,0.4733270357269353,0.4364025654031135,4,PSO
Haaglanden,49,3,73,0.3994827930880154,0.004170414170510814,31,1.2824256420135498,0.45625,0.4257504137712179,0.45613719800239194,0.43021799541527816,4,PSO
Haaglanden,30,2,69,0.26210885908951154,0.002694515267478224,45,1.2896188497543335,0.43671875,0.3985914756673158,0.43524743538927047,0.38323675548314284,4,PSO
Haaglanden,62,4,79,0.3122677000995876,0.0002411236949221406,35,1.4702905416488647,0.3921875,0.3462142790130406,0.39396723948751056,0.2794842776031824,4,PSO
Haaglanden,80,3,93,0.4851668273585549,0.006226385559697707,38,1.3133313655853271,0.42734375,0.39319583083505216,0.4297350227273661,0.3577998537644101,4,PSO
Haaglanden,59,4,80,0.16893317242066047,0.008051260360054909,37,1.4001494646072388,0.3875,0.3686500454189936,0.38356600104560434,0.3399873538553769,4,PSO
Haaglanden,83,3,79,0.37963321649295545,0.002103095300462495,40,1.2648422718048096,0.45546875,0.40454595553618883,0.45394780676065977,0.3922383146204596,4,PSO
Haaglanden,39,4,81,0.18049064390105718,0.00673853403654713,35,1.3393206596374512,0.41015625,0.3571580979849557,0.40989102660371646,0.3315730672425098,4,PSO
Haaglanden,51,4,76,0.16452896865895864,0.0041179689155180195,38,1.2998772859573364,0.44453125,0.5203609756799928,0.4522783636439969,0.42722997315235756,4,PSO
